AlbumId,ArtistId,Optional GenreId
150778,34327,61215
150782,246910,214765
150789,53052,19913
150792,270655,131552
150798,4216,34486
150802,39540,75691
150814,85945,48505
150816,109160,
150836,130477,201738
150842,265500,33722
150851,294489,198263
150854,115109,158282
150877,207222,214765
150881,140893,34486
150883,202525,61215
150885,209649,199606
150889,49574,48717
150891,169174,33722
150893,164498,198263
150900,61625,173467
150902,279988,131552
150917,101934,271945
150919,211476,61215
150920,110146,198263
150921,35415,61215
150931,242177,61215
150934,203553,131552
150940,68148,158282
150942,None,113360
150951,None,138304
150952,151224,131552
150955,295309,158282
150957,180868,33722
150959,293119,131552
150979,96956,61215
150988,97379,287681
151006,270460,131552
151018,158154,61215
151020,154609,61215
151021,211082,253120
151023,215131,274161
151038,187518,61215
151050,292951,33722
151051,166469,208198
151062,258186,176858
151063,None,61215
151068,231613,158282
151076,192722,198263
151077,65089,208198
151087,103916,61215
151097,271833,158282
151105,None,61215
151126,1688,61215
151131,206384,131552
151135,154230,61215
151136,241575,131552
151139,250159,131552
151140,223989,33722
151151,64811,287681
151156,254157,61215
151161,140261,173467
151164,210480,139095
151165,119186,110478
151168,269542,172023
151171,61339,17453
151175,291812,33722
151180,134828,216462
151185,None,
151188,287887,173467
151192,136314,208198
151200,152085,224280
151206,16046,77904
151209,151848,61215
151210,39540,279143
151225,12920,176858
151229,44966,287681
151230,180868,33722
151234,97464,17453
151259,177476,208198
151261,293719,61215
151266,128046,61215
151267,249463,33722
151270,26330,149962
151279,135746,131552
151295,175309,131552
151298,137549,33204
151312,None,224280
151319,110211,33204
151322,54144,173467
151327,None,
151329,32099,126500
151352,154852,158282
151369,2044,61215
151372,158562,145948
151378,96082,214765
151380,71793,268304
151384,22697,61215
151390,212630,61215
151393,235459,35389
151396,57430,214765
151397,193470,61215
151400,66562,172023
151405,99531,208198
151410,231739,274161
151412,23167,61215
151423,145479,155264
151426,239192,61215
151428,126878,99463
151429,181032,146792
151432,None,
151439,115284,149962
151445,None,61215
151446,155077,173467
151447,126015,131552
151454,231719,33722
151462,54520,
151470,201852,158282
151472,None,127796
151494,5360,131552
151496,192984,61215
151498,80447,259280
151499,None,214765
151504,222273,61215
151506,151848,61215
151526,1143,
151538,None,147886
151546,123444,201738
151550,82300,214765
151560,None,
151590,105383,33722
151591,211783,214765
151594,194161,158282
151597,88548,33722
151603,69731,186413
151611,8063,173467
151615,285717,61215
151618,None,
151628,42009,173467
151634,None,155264
151645,240504,33204
151650,247955,131552
151653,179177,
151663,152758,17453
151668,159197,35389
151669,134828,216462
151673,10223,61215
151675,68910,61215
151678,231128,33722
151683,29488,
151685,178115,266781
151691,72496,287681
151700,156713,61215
151709,48608,77904
151717,102299,131552
151723,147365,198263
151726,121907,
151736,82788,17453
151743,None,
151748,183119,158282
151750,207400,18161
151753,44057,285888
151762,165595,274088
151764,68714,88853
151765,92365,61215
151772,None,147886
151776,None,
151794,270655,131552
151801,None,173467
151806,295474,147886
151813,267998,164164
151817,294489,198263
151828,222623,155264
151836,47451,82064
151837,233167,
151841,77385,287681
151844,288066,48505
151864,278005,61215
151869,278954,126500
151871,143825,198263
151872,89183,131552
151877,50101,219193
151890,39540,75691
151901,None,61215
151906,250310,214110
151919,28956,173467
151935,51948,33722
151949,88490,214765
151954,122505,61215
151960,185802,61215
151963,29378,98687
151966,271675,199606
151967,143825,198263
151968,237574,208198
151970,217690,34486
151973,None,
151980,145071,77904
151988,90090,268217
151997,448,131552
152001,188549,61215
152003,144300,17453
152009,189777,61215
152011,13485,214765
152016,6057,287681
152020,102643,176858
152026,145628,61215
152030,236943,131552
152034,126878,61215
152036,131749,201738
152042,115386,18161
152052,None,61215
152053,18746,287681
152057,4216,99463
152059,100953,131552
152061,None,61215
152063,64731,61215
152065,230492,214765
152072,276530,159815
152074,49080,219193
152079,173185,172023
152081,138408,216462
152104,294382,182697
152106,27129,33722
152107,190518,61215
152111,212293,230141
152118,240323,287681
152120,291792,61215
152122,122505,61215
152123,5232,131552
152125,495,75691
152126,25875,287681
152129,177488,131552
152132,26283,61215
152135,27348,131552
152144,266990,172023
152147,None,
152149,103916,61215
152153,157933,131552
152160,130264,176858
152161,106895,17453
152162,129886,214765
152165,128107,158282
152167,263587,34486
152168,180618,131552
152173,None,77904
152189,189693,224280
152204,287253,18161
152206,288933,163949
152213,286938,173467
152215,148540,198263
152216,99218,173467
152227,None,61215
152233,39540,75691
152248,None,61215
152256,181883,35389
152268,39500,33204
152277,187752,61215
152280,195412,131552
152283,106595,78966
152287,177488,142021
152306,None,61215
152307,28822,124579
152308,None,131552
152311,63903,48505
152312,33359,77904
152325,236392,201738
152331,None,
152333,188549,201738
152336,None,287681
152344,64415,256783
152348,129938,155264
152371,237418,146792
152383,211565,33722
152403,259085,198263
152404,274106,158282
152408,254157,61215
152409,None,
152410,293948,61215
152412,215936,224280
152414,105383,33722
152416,68600,31104
152425,233685,131552
152435,180401,131552
152439,72371,61215
152446,270073,158282
152447,None,
152451,148718,61215
152452,83301,214765
152454,121701,287681
152468,191782,147886
152476,154792,61215
152482,None,
152489,131875,88853
152501,129147,61215
152504,239081,
152505,74834,172023
152506,224137,186413
152510,69181,158282
152516,247955,131552
152521,161811,61215
152523,231128,33722
152532,147786,17453
152548,270361,271945
152576,64416,274161
152589,64166,131552
152593,189015,131552
152597,237574,208198
152599,25145,208198
152605,263065,198263
152608,119186,173467
152620,191782,147886
152630,232588,244713
152641,8713,266781
152646,194244,76912
152653,173551,33204
152654,None,
152657,208506,33722
152664,None,155264
152666,192267,33722
152668,191898,131552
152669,136574,131552
152672,140924,33722
152684,261301,9667
152690,281536,131552
152696,263484,199606
152704,80447,259280
152713,264297,214765
152741,160158,17453
152752,52688,287681
152763,247955,131552
152771,201533,173467
152777,163052,219193
152785,199838,274161
152791,224505,33722
152793,73411,158282
152794,51336,201738
152804,235218,285888
152810,232439,274161
152824,147290,
152831,None,
152842,69727,35389
152844,180253,198263
152845,None,136406
152850,276799,131552
152872,149499,51420
152876,None,48505
152880,274547,
152886,106514,213152
152892,108526,33204
152894,159455,287681
152898,None,61215
152903,176876,17680
152907,195386,224280
152913,65895,34486
152918,129854,198263
152921,175662,182697
152927,211701,158282
152931,151565,131552
152936,160961,131552
152957,251727,287681
152958,75502,36239
152961,273881,258600
152964,144802,61215
152968,197867,287681
152971,71022,214765
152973,None,274161
152977,17500,45077
152989,192648,275144
152991,275456,88853
152993,113759,131552
152998,259581,61215
152999,90114,158282
153014,141866,131552
153023,45832,158282
153033,None,198263
153049,203229,33722
153050,145021,158282
153051,230232,34486
153055,237956,158282
153063,88548,33722
153066,None,131552
153072,138408,103715
153074,78917,61215
153079,None,131552
153087,135552,199606
153088,185848,172023
153093,132495,131552
153099,111455,289568
153100,178994,131552
153114,207154,155264
153117,161583,214765
153120,112063,61215
153125,141075,131552
153133,160612,131552
153136,247955,131552
153144,280472,61215
153149,88051,274161
153153,48661,158282
153155,130964,61215
153161,None,61215
153165,53363,274161
153167,210418,147886
153173,49866,61215
153176,78234,158282
153177,277406,61215
153179,13420,31567
153185,236138,172023
153190,None,61215
153191,6289,198263
153201,176213,33722
153205,92774,61215
153210,None,61215
153211,137653,274088
153215,22625,61215
153217,70320,199606
153223,None,147886
153232,148071,12274
153234,159758,131552
153250,231741,61215
153260,91211,34486
153280,47263,198263
153281,179846,186413
153283,166863,17453
153318,11207,173467
153326,8749,61215
153332,199834,287681
153372,41589,131552
153395,75017,176858
153404,84356,155264
153405,163052,9667
153406,263303,33722
153419,214229,279143
153425,None,149962
153426,255497,33722
153428,86523,201738
153435,66139,230141
153437,156750,61215
153446,39974,268304
153454,185975,147886
153456,189176,35389
153457,183644,147886
153462,72775,208198
153463,123511,287681
153466,None,61215
153468,128502,61215
153472,225017,77904
153473,137594,8400
153480,145143,51420
153481,43023,214765
153488,139234,131552
153494,None,155264
153499,251690,131552
153500,None,61215
153501,46196,173467
153502,None,147886
153512,163342,61215
153529,294094,173467
153533,243292,186413
153538,207722,61215
153553,176963,198263
153556,79576,158282
153560,202697,214765
153563,247955,131552
153578,65699,33722
153585,None,
153588,293719,61215
153597,144802,61215
153599,55689,61215
153600,238946,239725
153605,165453,172023
153607,266032,214765
153608,27285,231121
153619,None,
153622,245978,
153642,258065,200632
153644,124430,158282
153648,202436,287681
153649,186786,259280
153651,113250,174731
153654,282832,242383
153655,262766,33722
153663,None,
153668,204372,214765
153671,20596,61215
153673,12664,88853
153674,None,61215
153681,69022,158282
153683,264117,214765
153687,251031,214765
153701,132539,61215
153709,148882,116130
153711,None,201738
153715,272991,274088
153726,255765,33722
153729,None,61215
153732,79840,259280
153736,190518,61215
153743,174000,77904
153747,249245,77904
153749,82771,219193
153753,259433,172023
153760,161937,139095
153762,274022,208198
153763,247955,131552
153765,226396,35389
153767,None,213809
153775,197011,173467
153778,280596,34486
153785,187518,61215
153789,274135,61215
153797,163183,126500
153814,150050,61215
153827,39540,75691
153842,274697,230141
153874,217654,34486
153896,273176,173467
153898,264506,33722
153910,159455,287681
153915,137891,88853
153920,242573,221492
153921,204372,214765
153925,191782,147886
153930,142360,33722
153933,127151,61215
153943,89704,173467
153947,231352,9667
153952,177234,173467
153954,245436,287681
153956,64762,126500
153960,123897,198263
153961,44830,241089
153965,259267,61215
153969,279228,77904
153974,18026,214765
153975,269209,287681
153979,None,214765
153984,88447,61215
153985,123710,
153986,159799,162234
153990,251690,131552
153991,110356,146792
153997,259380,158282
154000,208145,214765
154003,56450,173467
154006,274061,287681
154026,223989,33722
154027,113265,131552
154033,295740,82064
154035,42128,131552
154036,81691,123396
154037,204824,131552
154038,222730,209270
154040,188647,287681
154042,None,200632
154048,262813,287681
154051,91679,61215
154055,173453,27110
154057,99218,173467
154060,147606,131552
154064,39540,75691
154065,258210,147886
154070,257304,287681
154071,None,173467
154072,12920,176858
154073,209603,109592
154074,173973,79926
154081,100007,48505
154082,145021,158282
154090,25873,77904
154099,239846,287681
154106,280804,61215
154109,148225,158282
154112,26350,
154121,None,
154124,249058,33722
154148,152077,48505
154151,248969,242383
154154,80028,287681
154159,283967,61215
154161,291225,77904
154162,199834,287681
154165,10463,274161
154169,231128,33722
154182,231760,163949
154186,88403,61215
154191,277406,61215
154194,13301,131552
154204,151224,131552
154214,151688,105160
154219,79840,259280
154226,104761,212410
154227,39552,131552
154228,109669,146792
154231,103916,61215
154232,278564,158282
154234,20822,
154238,291812,33722
154241,151242,172023
154248,210805,199606
154252,286994,173467
154262,50640,61215
154266,221065,88853
154267,106750,182697
154272,155700,131552
154276,131210,268304
154282,None,
154288,29672,35389
154293,93249,61215
154308,271604,34486
154313,79877,158282
154314,127381,33722
154324,270718,158282
154326,78234,158282
154330,237550,158282
154331,88548,33722
154332,212235,34486
154337,84356,173467
154340,47159,209270
154343,103540,158282
154367,118082,208198
154368,279803,189467
154380,178205,131552
154386,155750,131552
154391,140573,67098
154396,262382,176858
154403,42563,158282
154408,260482,33722
154412,None,
154417,151918,200632
154419,147606,131552
154422,192959,158282
154438,187518,61215
154450,87506,61215
154460,52693,198263
154461,None,158282
154464,268009,61215
154469,140924,33722
154475,256957,48505
154485,128573,173467
154489,141852,172023
154495,147212,198263
154505,76463,287681
154510,57037,61215
154517,None,27110
154521,51983,214765
154525,254832,172023
154531,187518,61215
154532,241026,33722
154534,None,61215
154538,99442,158282
154545,169130,287681
154548,185759,158282
154554,99613,158282
154557,293038,214765
154560,71081,208198
154565,234586,198263
154574,252973,127864
154577,11609,176858
154579,None,
154589,263882,214765
154590,54038,
154599,130428,173467
154605,133018,17453
154611,289583,61215
154618,4100,198263
154626,None,287681
154640,218577,274161
154650,269664,61215
154651,None,61215
154653,131197,33722
154656,None,198263
154670,190490,
154685,43516,287681
154686,231029,214765
154688,None,
154691,None,
154693,62570,209270
154697,87817,287681
154699,294677,88853
154703,99823,287681
154712,47351,199606
154717,34069,61215
154720,52960,
154726,None,149962
154731,255855,287681
154732,191478,274161
154738,7984,147886
154741,4657,201738
154742,207679,201738
154747,None,
154754,156106,158282
154757,161342,172023
154767,None,208198
154776,185975,147886
154789,13020,176858
154793,270217,224280
154796,238796,287681
154802,211082,61215
154804,None,113360
154811,140346,61215
154828,6315,
154830,39540,75691
154839,143013,214765
154848,22935,33722
154851,278913,61215
154857,290289,131552
154862,36121,34486
154864,None,61215
154869,266032,214765
154871,118736,61215
154875,272746,208198
154878,186082,34486
154879,252066,224280
154881,61383,56000
154882,250941,174731
154885,168169,287681
154888,256310,131552
154897,None,287681
154912,273574,17453
154917,221513,155788
154924,87419,259280
154937,248185,172023
154947,137891,182697
154954,104396,173467
154955,93804,33722
154959,286472,17453
154962,104382,219193
154963,115177,131552
154965,94019,274088
154966,209359,208198
154971,None,293688
154983,210466,208198
154990,80575,158282
154991,262813,82378
155001,84356,173467
155002,289056,208198
155008,29423,158282
155010,147212,198263
155016,149094,131552
155027,252982,209270
155031,1589,131552
155033,47101,158282
155037,26019,149962
155042,221980,274161
155044,182018,158282
155046,92443,158282
155052,None,274161
155072,252379,158282
155076,None,61215
155083,117403,198263
155087,94019,274088
155088,181032,48505
155089,106750,256783
155093,51223,287681
155108,271318,158282
155111,24771,33722
155115,None,208198
155117,19227,
155121,68733,173467
155128,227957,198263
155131,16417,158282
155144,236613,61215
155146,246619,173655
155150,140924,33722
155155,274061,287681
155159,179694,131552
155162,257019,131552
155164,190518,61215
155170,None,
155171,76283,48505
155172,189708,34486
155173,48976,287681
155193,115954,214765
155198,None,287681
155203,85921,61215
155206,24771,33722
155218,99006,287681
155221,114909,208198
155224,90985,61215
155230,None,
155233,None,61215
155234,179047,127864
155242,115584,285888
155243,24208,61215
155259,70636,173467
155262,284912,33722
155263,55770,9667
155271,85506,131552
155272,None,34486
155274,230185,18161
155278,279057,208198
155282,230132,17453
155284,31718,33722
155286,156713,172023
155295,141852,172023
155301,84745,271945
155305,219898,77904
155314,220574,131552
155318,89704,173467
155324,88548,33722
155327,59456,199606
155329,6621,75691
155343,240120,61215
155356,192959,158282
155357,42686,82064
155358,83633,287681
155361,23612,88853
155362,63881,61215
155367,None,61215
155376,271604,34486
155379,69022,158282
155380,214603,214765
155381,189314,172023
155385,251690,131552
155389,54144,173467
155404,151565,131552
155405,210466,208198
155408,178994,131552
155409,20129,48717
155417,285813,172023
155430,82263,214765
155436,16587,208198
155441,244306,61215
155442,130052,199606
155448,None,75691
155456,119056,34486
155461,None,61215
155472,129406,17453
155475,187518,61215
155485,62291,199412
155486,39500,33204
155487,13228,61215
155501,74033,158282
155503,93914,131552
155506,143622,131552
155509,247955,131552
155512,253660,9432
155520,134813,268217
155532,None,61215
155535,254836,18161
155538,92964,158282
155540,75789,173655
155542,140654,67098
155552,167143,61215
155555,141852,172023
155557,96104,34486
155567,273574,61215
155569,197314,214765
155575,106524,33722
155576,32099,126500
155581,None,
155584,71326,172023
155588,293125,131552
155594,16143,224280
155610,6104,61215
155613,199360,131552
155615,11970,287681
155622,25333,51420
155623,288933,61215
155626,197011,173467
155637,186367,158282
155647,270460,131552
155654,232604,61215
155656,None,48717
155660,273327,
155669,161937,139095
155670,154852,158282
155676,248969,158282
155682,107132,211809
155690,236765,33722
155695,172003,199606
155699,274548,131552
155709,143825,198263
155715,113759,131552
155724,287887,173467
155728,11042,173655
155729,28341,131552
155732,211661,287681
155744,194728,216462
155751,None,
155759,None,61215
155760,138935,131552
155774,253220,61215
155783,21690,172023
155789,53553,176858
155793,85254,139095
155797,13020,176858
155804,None,274161
155810,None,
155814,110622,131552
155826,59407,214765
155833,None,214765
155842,121658,
155843,180349,131552
155846,44286,131552
155852,176728,61215
155854,88518,172023
155865,88548,77904
155869,53553,176858
155874,179694,131552
155894,255765,33722
155895,778,274161
155898,278564,158282
155900,223911,61215
155908,None,33722
155909,227447,82378
155910,130913,48717
155913,107918,61215
155917,263587,131552
155926,28341,131552
155950,187518,213809
155954,244909,274161
155955,122715,158282
155962,231934,158282
155968,294257,172023
155969,53574,131552
155983,None,
155987,78841,77904
156010,250159,131552
156018,None,173467
156019,287887,173467
156020,239167,199606
156025,108063,61215
156031,113537,287681
156032,None,146792
156039,None,
156040,11679,274161
156041,85449,208198
156042,None,61215
156052,139234,131552
156056,287586,147886
156063,238836,131552
156066,None,
156072,263644,61215
156074,237082,
156076,99218,219193
156077,7281,158282
156080,126878,61215
156085,6350,274161
156088,168967,198263
156090,114039,173467
156109,92887,34486
156110,88826,61215
156119,269179,48505
156138,280892,274088
156148,257560,182697
156156,186580,198263
156157,122729,131552
156183,201533,173467
156186,193921,9667
156193,270238,61215
156195,240040,173467
156199,151090,208198
156208,181236,158282
156209,137842,61215
156218,40624,158282
156238,88403,61215
156241,294489,198263
156251,39540,75691
156256,244886,155264
156265,177973,33722
156273,47570,172023
156277,70062,61215
156280,155859,158282
156285,128151,131552
156298,None,61215
156300,85479,198263
156305,273730,
156310,286938,173467
156313,270238,61215
156317,59092,173467
156321,207531,259669
156323,216727,158282
156324,276530,173467
156326,205889,61215
156337,55978,
156341,None,61215
156342,None,
156351,237195,61215
156352,49094,230141
156361,259809,82378
156363,90318,
156386,194676,105160
156394,174757,61215
156397,156931,61215
156406,93804,33722
156409,132285,274161
156428,182156,266781
156431,39500,33204
156435,272746,208198
156436,180964,34486
156440,127151,61215
156447,207587,131552
156448,251773,17453
156453,251535,61215
156455,63110,208198
156463,222486,244713
156464,161583,214765
156474,276689,131552
156484,73328,33722
156485,180182,287681
156488,256002,61215
156499,263882,214765
156500,142632,61215
156502,176213,33722
156503,294489,198263
156504,None,61215
156505,205381,274088
156506,64464,158282
156516,66562,172023
156517,38290,182697
156533,192267,33722
156538,16428,199606
156548,86161,208198
156549,108471,172023
156554,114039,173467
156555,266032,214765
156559,275813,172023
156565,274479,208198
156568,48800,214765
156569,280472,51420
156572,3953,61215
156574,9002,77904
156606,None,61215
156607,141159,259280
156609,2663,173467
156620,87038,61215
156621,89428,61215
156627,276354,287681
156635,11422,256783
156638,277551,208198
156646,7011,216462
156659,227731,131552
156683,58463,88853
156686,179491,172023
156690,271604,34486
156697,151918,113360
156699,290489,88853
156700,None,282464
156707,32593,199606
156712,82317,158282
156728,248969,287681
156731,97379,90309
156739,111396,208198
156753,None,
156765,211783,214765
156766,45795,274161
156778,84356,173467
156779,237418,131552
156780,269411,
156799,161019,131552
156806,77159,198263
156807,85506,131552
156809,None,61215
156821,270655,48505
156847,231613,158282
156851,62365,214765
156853,170825,33722
156867,157820,61215
156875,236003,61215
156876,199838,274161
156900,74616,56000
156911,139383,173467
156914,207288,124579
156922,144732,61215
156934,106193,61215
156936,70850,61215
156944,214565,61215
156948,164412,173467
156953,67276,268217
156955,187326,158282
156960,275813,172023
156961,151565,131552
156976,203304,149962
156978,230688,158282
156987,272746,208198
157024,210302,173467
157027,236794,61215
157030,None,81520
157044,56975,146792
157046,None,35389
157057,261836,33722
157058,122437,198263
157065,279595,158282
157068,36899,173467
157077,295120,214765
157081,247955,131552
157088,122298,33722
157089,273194,33722
157094,190518,61215
157095,70201,287681
157096,276674,274161
157097,278983,274161
157101,14234,158282
157103,135552,199606
157106,91223,17453
157112,None,61215
157113,196856,
157114,None,214765
157115,None,61215
157118,232039,
157125,285087,61215
157126,16355,61215
157160,63157,172023
157161,256973,173467
157162,110252,287681
157165,179354,48505
157167,227042,61215
157173,73534,214765
157180,255586,131552
157185,188752,208198
157186,201319,61215
157205,2176,33204
157206,290403,158282
157213,247367,34486
157217,62055,287681
157220,203491,287681
157231,251690,131552
157235,179043,274088
157243,213058,123396
157246,187326,158282
157248,170589,201738
157251,119186,173467
157254,233387,
157255,210727,199606
157266,193260,279143
157273,None,61215
157276,None,61215
157281,224444,158282
157282,22697,61215
157285,90605,61215
157287,202309,131552
157289,None,
157295,241575,155264
157317,92245,173467
157332,189015,176858
157333,222273,17453
157336,241369,33722
157343,195412,131552
157358,175870,158282
157360,61547,61215
157363,259161,131552
157368,148366,61215
157377,None,287681
157380,20126,208198
157383,280954,131552
157385,61547,61215
157394,230288,208198
157398,151848,61215
157401,119866,158282
157406,8713,274161
157429,175422,208198
157437,120641,173467
157442,4647,198263
157453,269659,77904
157466,271962,287681
157475,53363,274161
157497,114874,76912
157506,31015,198263
157517,263065,198263
157518,36688,48717
157520,None,61215
157524,None,131552
157527,204458,33204
157529,134222,172023
157541,162906,287681
157555,11235,61215
157560,180487,173467
157581,239640,173467
157584,None,61215
157592,14544,
157603,272746,208198
157605,2689,33722
157613,281855,34486
157621,68148,158282
157635,51948,33722
157638,175972,285888
157646,52914,209270
157648,29217,214765
157660,None,61215
157663,89428,61215
157665,164843,199606
157667,225970,35389
157687,None,158282
157689,194738,173467
157692,295381,82064
157698,131154,172023
157714,271901,131552
157718,None,199606
157725,19963,201738
157726,2725,199606
157727,219458,162234
157730,95801,214765
157742,185759,158282
157745,None,61215
157757,48800,214765
157769,290403,158282
157771,154524,61215
157773,125182,214765
157775,250482,
157785,39540,61215
157791,132285,274161
157794,30916,61215
157796,200000,158282
157799,25875,287681
157801,13701,149962
157807,None,61215
157821,291665,33204
157827,32909,48717
157828,167142,61215
157829,None,201738
157832,217247,33204
157836,141866,131552
157840,273577,33722
157845,28341,131552
157846,106761,40467
157856,2663,173467
157874,244472,48717
157875,140652,208198
157880,271901,131552
157889,232740,
157900,270884,131552
157902,214034,61215
157904,51359,176858
157912,None,
157915,237418,131552
157922,65292,199606
157923,110618,259280
157925,214565,61215
157927,73328,33722
157940,169801,173467
157951,28341,131552
157952,26064,
157956,91059,158282
157958,35288,158282
157969,260233,103715
157972,None,35389
157975,180487,131552
157976,293466,33722
157977,5787,164164
157981,172541,259280
157982,140547,61215
157986,276547,173467
157987,79360,199606
157999,194118,18161
158001,None,77904
158013,94776,146792
158014,139717,33722
158021,129816,158282
158034,255586,131552
158053,197314,214765
158061,189272,163949
158065,65699,33722
158070,248923,33722
158073,195772,61215
158078,193891,172023
158086,109995,176858
158094,211565,33722
158106,236613,61215
158107,251727,287681
158108,185170,268304
158112,153582,173655
158116,250370,173467
158119,175422,208198
158126,140848,172023
158132,None,
158135,41198,158282
158137,177476,208198
158142,114837,155264
158144,236341,131552
158152,None,61215
158160,161422,173467
158162,86954,35389
158167,None,61215
158169,22935,33722
158170,165065,34486
158174,129406,17453
158178,None,173467
158182,None,131552
158185,154230,61215
158190,229988,131552
158192,227584,136406
158194,65995,214765
158196,211565,33722
158204,60027,162673
158214,241037,146792
158217,173454,77904
158218,190808,173467
158230,233512,173467
158233,91798,77904
158235,217274,33204
158240,None,201738
158242,139383,173467
158251,90608,17453
158252,99269,224280
158258,176963,198263
158260,50249,
158267,225747,35389
158273,262374,176858
158286,57989,61215
158290,272972,285888
158319,116726,88853
158321,142958,17453
158336,13370,131552
158337,54383,158282
158338,270238,61215
158340,220574,173467
158352,113291,61215
158362,206092,61215
158365,252973,61215
158368,133326,88853
158370,84356,173467
158371,64811,287681
158373,153013,33722
158375,None,
158376,102299,131552
158377,61547,61215
158378,209678,155264
158381,None,61215
158384,16046,77904
158389,149499,176858
158393,26750,35389
158398,None,61215
158399,195555,176858
158406,74588,82064
158412,223079,
158414,7593,173467
158416,280954,131552
158429,84356,173467
158442,None,201738
158444,14234,158282
158446,60330,71345
158447,89507,61215
158451,None,
158454,152594,199606
158456,118736,131552
158463,39540,75691
158464,247955,131552
158465,62809,61215
158472,28166,61215
158478,160961,199606
158490,48347,34486
158502,187124,274088
158505,262932,61215
158512,123265,61215
158515,210094,9667
158517,202309,131552
158518,134540,61215
158523,209603,109592
158530,114039,173467
158538,201811,199606
158546,31015,198263
158559,219519,173655
158563,236742,17453
158564,31321,61215
158566,110385,61215
158580,252290,158282
158587,145021,158282
158590,57021,61215
158594,270623,34486
158596,16750,17453
158601,257606,61215
158614,219023,88853
158617,210466,208198
158622,135354,61215
158625,61213,126500
158626,173385,61215
158630,210805,61215
158638,278564,31104
158643,274339,274088
158679,270238,61215
158683,154212,198263
158689,195412,131552
158690,130808,61215
158700,228434,201738
158702,None,34486
158709,184022,
158717,172986,
158724,72882,172023
158725,258905,136406
158731,82317,158282
158743,None,35389
158754,118082,208198
158762,123551,79926
158763,54717,35389
158779,None,199606
158795,146149,198263
158800,251392,158282
158803,287887,173467
158811,103305,173467
158814,115386,18161
158815,212093,82064
158821,266990,61215
158830,180487,173467
158836,159462,214765
158838,229988,131552
158841,286886,61215
158852,51673,274161
158854,216810,77904
158855,None,
158879,153774,199606
158880,45101,208198
158889,214983,214765
158892,147786,17453
158894,179170,199606
158895,20126,155264
158909,109995,176858
158918,49714,176858
158926,10223,61215
158934,123594,293670
158936,52914,259280
158952,113049,181006
158953,43900,48505
158954,113759,131552
158957,139574,199606
158958,275536,61215
158962,206388,131552
158966,251727,287681
158968,225970,35389
158977,133570,208198
158992,253660,88853
158994,96104,61215
158997,183870,126500
159001,288449,61215
159009,None,
159027,30087,201738
159028,293101,
159031,102325,274088
159032,145465,116130
159039,None,61215
159048,94019,274088
159066,1116,131552
159070,142652,33722
159081,270557,158282
159087,91211,34486
159090,150050,61215
159096,122882,147886
159099,None,287681
159104,131478,279143
159111,None,287681
159113,199723,61215
159114,135606,17453
159115,116038,61215
159125,238301,173467
159126,71223,198263
159130,None,158282
159133,270238,61215
159137,188105,61215
159142,208330,256783
159145,186580,198263
159149,283652,77904
159151,None,173467
159153,120253,139095
159154,39427,17453
159157,200784,214765
159168,None,268304
159169,115379,61215
159171,236546,131552
159175,19753,61215
159179,272249,88853
159184,13434,61215
159188,None,33722
159191,None,145948
159193,36121,34486
159202,23717,35389
159210,88227,214765
159213,141215,145948
159216,278564,242383
159218,151848,61215
159221,12920,176858
159223,133515,61215
159226,232604,61215
159228,None,61215
159230,288879,131552
159234,287445,172023
159236,209069,61215
159237,122437,198263
159241,290558,61215
159244,None,155264
159245,112076,82064
159256,113759,131552
159273,None,208198
159274,11241,158282
159284,133835,131552
159291,161118,158282
159292,44869,287681
159293,None,198263
159294,121019,61215
159300,258662,287681
159303,95113,61215
159311,1560,182697
159317,140956,158282
159318,None,61215
159325,239475,
159330,None,61215
159333,None,
159335,254372,17453
159343,185975,147886
159346,217948,33722
159357,None,279143
159364,83699,82064
159375,66107,158282
159385,273993,131552
159388,None,
159394,993,35389
159396,None,61215
159403,10010,61215
159413,289607,131552
159416,255644,131552
159421,42296,51420
159427,70038,33722
159433,270174,34486
159439,75525,158282
159440,163944,274088
159454,32783,198263
159458,177236,35389
159466,None,200901
159474,None,155264
159479,78758,287681
159484,152758,17453
159486,None,
159500,270249,214765
159508,91118,287681
159515,None,61215
159518,145646,61215
159519,115960,287681
159522,108852,48505
159523,126905,172023
159533,82849,287681
159535,266838,158282
159541,None,
159545,79840,259280
159557,260950,61215
159561,249209,216462
159562,21786,201738
159563,69960,61215
159565,152210,176858
159566,215112,33722
159572,172223,61215
159573,140182,131552
159578,272746,208198
159582,114874,33722
159592,65404,61215
159597,106346,256783
159600,97420,198263
159602,92659,17453
159607,51633,147886
159608,135552,199606
159616,240259,198263
159625,60300,279143
159628,250159,131552
159633,169456,287681
159644,168169,287681
159661,267893,158282
159662,147512,77904
159667,153360,33722
159677,None,48505
159682,276658,131552
159684,None,131552
159698,242571,214765
159706,117931,198263
159721,263242,146792
159731,None,219193
159747,23717,35389
159750,236546,131552
159754,80086,158282
159755,159921,77904
159764,100355,61215
159766,103309,158282
159777,93277,61215
159778,124482,
159791,46196,173467
159793,151848,61215
159794,97227,214765
159818,42563,158282
159823,284395,287681
159827,261273,287681
159833,173252,293670
159835,137550,158282
159836,175910,61215
159845,203798,268304
159849,105684,17453
159854,None,219193
159858,132285,274161
159862,232859,61215
159865,211403,61215
159868,249359,61215
159870,289607,131552
159874,96082,214765
159877,7593,173467
159878,159462,214765
159889,286094,214765
159892,209707,33722
